country,state,city,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn_label,churn_value,churn_score,cltv,churn_reason,tenure_group
United States,California,Sacramento,Male,0,1,0,31,1,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,0,Credit card (automatic),88.65,2683.2,No,0,48,4821,Not Churned,2–3 years
United States,California,Marysville,Male,0,1,1,45,1,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,1,Bank transfer (automatic),95.95,4456.65,No,0,63,5322,Not Churned,3–4 years
United States,California,Beale Afb,Female,1,1,0,69,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,0,Credit card (automatic),105.4,6998.95,No,0,45,5467,Not Churned,5+ years
United States,California,Alleghany,Male,0,0,0,2,1,No,No,No,No,No,No,No,No,Month-to-month,0,Mailed check,20.25,36.8,No,0,59,5736,Not Churned,0–1 year
United States,California,Berry Creek,Female,0,0,0,44,0,No,DSL,No,No,Yes,No,Yes,Yes,One year,1,Electronic check,49.05,2265.0,No,0,68,3910,Not Churned,3–4 years
United States,California,Biggs,Male,0,0,0,39,0,No,DSL,No,No,Yes,Yes,No,No,One year,0,Mailed check,35.55,1309.15,No,0,76,3752,Not Churned,3–4 years
United States,California,Browns Valley,Male,0,1,0,72,0,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),65.1,4754.3,No,0,30,4969,Not Churned,5+ years
United States,California,Brownsville,Female,1,0,0,13,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,96.85,1235.55,No,0,28,3098,Not Churned,1–2 years
United States,California,Butte City,Female,0,1,0,51,1,No,DSL,Yes,Yes,No,Yes,No,Yes,One year,1,Credit card (automatic),69.75,3562.5,No,0,50,5628,Not Churned,4–5 years
United States,California,Camptonville,Female,1,1,0,71,1,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,1,Electronic check,99.2,7213.75,No,0,23,4951,Not Churned,5+ years
United States,California,Chico,Female,0,0,0,56,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,1,Electronic check,106.8,5914.4,No,0,49,6161,Not Churned,4–5 years
United States,California,Chico,Male,0,0,0,1,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,0,Mailed check,51.25,51.25,No,0,57,4483,Not Churned,0–1 year
United States,California,Clipper Mills,Female,0,1,0,23,1,No,DSL,Yes,Yes,No,Yes,No,No,One year,1,Mailed check,57.75,1282.85,No,0,22,3794,Not Churned,1–2 years
United States,California,Colusa,Female,1,1,0,66,1,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,1,Bank transfer (automatic),70.85,4738.85,No,0,37,5572,Not Churned,5+ years
United States,California,Crescent Mills,Female,0,0,0,1,1,No,No,No,No,No,No,No,No,Month-to-month,0,Mailed check,19.55,19.55,No,0,31,5750,Not Churned,0–1 year
United States,California,Downieville,Male,0,0,0,11,1,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,1,Bank transfer (automatic),79.5,795.65,No,0,57,2278,Not Churned,0–1 year
United States,California,Durham,Female,0,1,1,52,1,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,0,Bank transfer (automatic),98.15,4993.4,No,0,48,5123,Not Churned,4–5 years
United States,California,Elk Creek,Male,0,0,0,3,1,No,No,No,No,No,No,No,No,Month-to-month,1,Electronic check,20.25,61.45,No,0,42,4050,Not Churned,0–1 year
United States,California,Forbestown,Female,0,1,1,51,1,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,1,Bank transfer (automatic),79.15,4018.55,No,0,64,6321,Not Churned,4–5 years
United States,California,Glenn,Male,1,1,0,64,1,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,1,Electronic check,94.25,6081.4,No,0,63,6020,Not Churned,5+ years
United States,California,Goodyears Bar,Female,0,0,0,37,0,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,1,Credit card (automatic),40.2,1478.85,No,0,20,5924,Not Churned,3–4 years
United States,California,Grass Valley,Male,0,0,0,13,1,No,No,No,No,No,No,No,No,Two year,0,Mailed check,19.95,243.65,No,0,63,2884,Not Churned,1–2 years
United States,California,Penn Valley,Male,0,1,0,49,1,Yes,DSL,Yes,No,No,No,No,No,One year,1,Electronic check,55.35,2633.95,No,0,26,5601,Not Churned,4–5 years
United States,California,Greenville,Female,1,0,0,45,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,1,Bank transfer (automatic),102.15,4735.35,No,0,69,5391,Not Churned,3–4 years
United States,California,Gridley,Female,0,0,0,18,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,71.1,1247.75,No,0,28,4911,Not Churned,1–2 years
United States,California,Grimes,Male,0,1,0,68,0,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,1,Bank transfer (automatic),54.1,3794.5,No,0,30,4601,Not Churned,5+ years
United States,California,Hamilton City,Male,0,0,0,54,1,No,No,No,No,No,No,No,No,Two year,0,Credit card (automatic),19.65,1008.7,No,0,70,5708,Not Churned,4–5 years
United States,California,Live Oak,Female,1,1,1,23,1,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,1,Bank transfer (automatic),88.45,2130.55,No,0,70,3937,Not Churned,1–2 years
United States,California,Maxwell,Male,0,1,0,71,1,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,0,Credit card (automatic),80.4,5727.15,No,0,20,5228,Not Churned,5+ years
United States,California,Meadow Valley,Female,0,1,1,67,1,No,No,No,No,No,No,No,No,Two year,1,Bank transfer (automatic),19.25,1372.9,No,0,61,5154,Not Churned,5+ years
United States,California,Meridian,Female,0,1,1,14,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,84.8,1203.9,No,0,80,2452,Not Churned,1–2 years
United States,California,North San Juan,Female,0,0,1,63,1,No,No,No,No,No,No,No,No,Two year,0,Credit card (automatic),19.5,1215.1,No,0,44,4370,Not Churned,5+ years
United States,California,Olivehurst,Female,0,0,0,41,1,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,1,Electronic check,68.6,2877.05,No,0,34,4572,Not Churned,3–4 years
United States,California,Oregon House,Female,0,1,0,17,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,0,Electronic check,92.6,1579.7,No,0,32,4756,Not Churned,1–2 years
United States,California,Orland,Male,0,1,0,56,1,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,1,Electronic check,100.55,5514.95,No,0,61,4847,Not Churned,4–5 years
United States,California,Oroville,Female,0,0,0,5,1,No,No,No,No,No,No,No,No,Month-to-month,0,Credit card (automatic),20.55,96.1,No,0,23,5967,Not Churned,0–1 year
United States,California,Palermo,Female,0,1,0,3,1,No,No,No,No,No,No,No,No,Month-to-month,1,Mailed check,19.6,55.25,No,0,29,2941,Not Churned,0–1 year
United States,California,Paradise,Male,0,0,0,37,1,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,0,Electronic check,67.45,2443.3,No,0,37,5042,Not Churned,3–4 years
United States,California,Quincy,Male,0,0,0,8,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,43.55,335.4,No,0,60,3266,Not Churned,0–1 year
United States,California,Chico,Female,0,0,0,63,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,1,Credit card (automatic),109.85,7002.95,No,0,66,5775,Not Churned,5+ years
United States,California,Richvale,Female,0,1,1,7,1,No,No,No,No,No,No,No,No,Month-to-month,0,Mailed check,20.65,158.95,No,0,74,4058,Not Churned,0–1 year
United States,California,Rough And Ready,Female,0,0,0,3,1,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,0,Electronic check,95.4,293.15,No,0,70,2813,Not Churned,0–1 year
United States,California,Smartville,Male,0,1,1,72,1,No,No,No,No,No,No,No,No,Two year,0,Bank transfer (automatic),21.0,1493.75,No,0,71,4974,Not Churned,5+ years
United States,California,Stirling City,Female,0,0,0,19,1,No,DSL,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,56.2,1093.4,No,0,38,3384,Not Churned,1–2 years
United States,California,Stonyford,Female,0,1,0,59,1,No,No,No,No,No,No,No,No,Two year,0,Bank transfer (automatic),18.4,1057.85,No,0,20,4375,Not Churned,4–5 years
United States,California,Sutter,Female,0,1,1,35,1,Yes,No,No,No,No,No,No,No,Month-to-month,1,Electronic check,25.75,882.55,No,0,49,4194,Not Churned,2–3 years
United States,California,Taylorsville,Male,0,0,0,14,1,No,No,No,No,No,No,No,No,Month-to-month,0,Credit card (automatic),19.6,300.4,No,0,40,2847,Not Churned,1–2 years
United States,California,Washington,Female,0,1,1,69,1,No,No,No,No,No,No,No,No,Two year,0,Credit card (automatic),19.8,1436.95,No,0,36,5423,Not Churned,5+ years
United States,California,Williams,Male,1,1,0,7,1,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,0,Electronic check,64.2,475.0,No,0,74,5116,Not Churned,0–1 year
United States,California,Willows,Male,0,1,0,69,1,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,1,Bank transfer (automatic),75.75,5388.15,No,0,75,5839,Not Churned,5+ years
United States,California,Yuba City,Female,0,1,0,72,1,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,1,Electronic check,78.95,5730.15,No,0,76,5050,Not Churned,5+ years
United States,California,Redding,Female,0,1,1,4,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,0,Electronic check,50.3,217.1,No,0,73,3147,Not Churned,0–1 year
United States,California,Redding,Male,0,1,1,63,1,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,1,Credit card (automatic),80.3,4896.35,No,0,66,5157,Not Churned,5+ years
United States,California,Redding,Male,0,0,0,72,1,No,No,No,No,No,No,No,No,Two year,0,Bank transfer (automatic),19.85,1434.1,No,0,22,4790,Not Churned,5+ years
United States,California,Adin,Female,0,0,0,46,1,No,No,No,No,No,No,No,No,Two year,1,Electronic check,21.1,937.1,No,0,37,4791,Not Churned,3–4 years
United States,California,Bella Vista,Male,0,1,0,30,1,No,DSL,No,No,Yes,No,No,No,Month-to-month,1,Mailed check,50.0,1474.9,No,0,29,4715,Not Churned,2–3 years
United States,California,Bieber,Male,0,0,0,63,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,1,Bank transfer (automatic),104.75,6536.5,No,0,30,5882,Not Churned,5+ years
United States,California,Big Bar,Female,0,0,0,60,1,No,No,No,No,No,No,No,No,Two year,0,Bank transfer (automatic),19.85,1128.1,No,0,58,6213,Not Churned,4–5 years
United States,California,Burney,Male,0,1,1,25,1,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,0,Electronic check,85.9,2199.05,No,0,79,3153,Not Churned,2–3 years
United States,California,Canby,Male,1,1,0,6,1,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Electronic check,80.8,457.1,No,0,68,5611,Not Churned,0–1 year
United States,California,Cassel,Male,0,0,0,22,1,Yes,No,No,No,No,No,No,No,Two year,0,Mailed check,25.25,566.5,No,0,61,3403,Not Churned,1–2 years
United States,California,Castella,Female,0,1,0,31,1,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),80.55,2471.6,No,0,24,3491,Not Churned,2–3 years
United States,California,Shasta Lake,Female,0,1,1,39,1,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,1,Bank transfer (automatic),81.5,3107.3,No,0,25,2042,Not Churned,3–4 years
United States,California,Chester,Male,0,0,0,26,1,No,No,No,No,No,No,No,No,Month-to-month,0,Mailed check,20.9,518.3,No,0,51,5895,Not Churned,2–3 years
United States,California,Dorris,Male,0,0,0,12,1,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,1,Electronic check,67.25,832.3,No,0,56,4334,Not Churned,0–1 year
United States,California,Dunsmuir,Female,0,0,0,2,1,No,No,No,No,No,No,No,No,Month-to-month,0,Mailed check,20.35,45.3,No,0,61,5994,Not Churned,0–1 year
United States,California,Etna,Male,0,0,0,39,0,No,DSL,Yes,No,No,Yes,Yes,No,One year,0,Bank transfer (automatic),45.05,1790.6,No,0,61,4003,Not Churned,3–4 years
United States,California,Flournoy,Female,0,1,1,7,0,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,0,Mailed check,34.65,246.6,No,0,45,5996,Not Churned,0–1 year
United States,California,Forks Of Salmon,Male,1,0,0,4,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,69.35,261.65,No,0,26,4140,Not Churned,0–1 year
United States,California,French Gulch,Female,0,0,0,55,1,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,1,Electronic check,81.55,4509.5,No,0,80,5167,Not Churned,4–5 years
United States,California,Gazelle,Male,0,1,0,72,1,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,1,Bank transfer (automatic),75.4,5480.25,No,0,35,4171,Not Churned,5+ years
United States,California,Gerber,Female,0,1,0,10,1,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,1,Credit card (automatic),67.8,653.15,No,0,79,2709,Not Churned,0–1 year
United States,California,Greenview,Male,1,0,0,11,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic check,111.4,1183.05,No,0,28,3175,Not Churned,0–1 year
United States,California,Grenada,Female,0,1,1,15,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Electronic check,46.3,639.45,No,0,68,3103,Not Churned,1–2 years
United States,California,Happy Camp,Female,0,1,1,23,1,No,No,No,No,No,No,No,No,Two year,0,Bank transfer (automatic),20.4,478.75,No,0,33,4698,Not Churned,1–2 years
United States,California,Hat Creek,Male,0,0,1,1,1,No,No,No,No,No,No,No,No,Month-to-month,0,Mailed check,20.05,20.05,No,0,27,4221,Not Churned,0–1 year
United States,California,Hornbrook,Male,0,1,1,47,1,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,1,Electronic check,96.1,4391.45,No,0,68,5793,Not Churned,3–4 years
United States,California,Hyampom,Female,0,0,0,15,1,No,No,No,No,No,No,No,No,One year,0,Mailed check,19.65,270.6,No,0,34,4818,Not Churned,1–2 years
United States,California,Junction City,Female,1,1,0,68,1,No,DSL,No,Yes,Yes,Yes,No,No,One year,1,Bank transfer (automatic),60.65,3975.9,No,0,24,6418,Not Churned,5+ years
United States,California,Lookout,Female,1,1,0,21,1,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,0,Bank transfer (automatic),71.7,1497.05,No,0,38,2784,Not Churned,1–2 years
United States,California,Los Molinos,Male,0,0,0,21,0,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,1,Mailed check,36.0,780.15,No,0,64,3378,Not Churned,1–2 years
United States,California,Mcarthur,Female,0,1,0,56,1,Yes,DSL,Yes,No,No,No,Yes,No,One year,0,Bank transfer (automatic),65.2,3512.15,No,0,26,4775,Not Churned,4–5 years
United States,California,Mccloud,Female,0,1,1,6,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,1,Credit card (automatic),48.95,273.25,No,0,30,3061,Not Churned,0–1 year
United States,California,Macdoel,Female,1,0,0,65,0,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,1,Bank transfer (automatic),53.5,3517.9,No,0,76,5693,Not Churned,5+ years
United States,California,Manton,Male,0,1,0,42,1,Yes,DSL,Yes,No,No,Yes,Yes,Yes,One year,0,Credit card (automatic),80.45,3375.9,No,0,62,4397,Not Churned,3–4 years
United States,California,Mill Creek,Female,0,1,1,68,1,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),109.05,7508.55,No,0,80,6391,Not Churned,5+ years
United States,California,Millville,Male,0,1,1,48,1,Yes,No,No,No,No,No,No,No,Two year,0,Bank transfer (automatic),26.3,1245.05,No,0,72,2111,Not Churned,3–4 years
United States,California,Mineral,Female,1,0,0,50,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,1,Electronic check,106.8,5347.95,No,0,59,5746,Not Churned,4–5 years
United States,California,Montague,Female,1,0,0,7,1,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,1,Electronic check,64.95,493.65,No,0,37,4615,Not Churned,0–1 year
United States,California,Montgomery Creek,Female,0,1,1,63,1,No,No,No,No,No,No,No,No,Two year,0,Electronic check,19.35,1263.85,No,0,23,4566,Not Churned,5+ years
United States,California,Mount Shasta,Male,0,0,0,17,1,No,No,No,No,No,No,No,No,Month-to-month,0,Credit card (automatic),21.1,385.55,No,0,78,2842,Not Churned,1–2 years
United States,California,Oak Run,Male,0,1,1,4,1,No,No,No,No,No,No,No,No,Month-to-month,0,Mailed check,18.85,84.2,No,0,63,5279,Not Churned,0–1 year
United States,California,Old Station,Female,0,0,1,62,1,Yes,No,No,No,No,No,No,No,Two year,0,Bank transfer (automatic),26.0,1638.7,No,0,46,4535,Not Churned,5+ years
United States,California,Paskenta,Female,0,1,0,2,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,70.35,120.25,No,0,39,4917,Not Churned,0–1 year
United States,California,Paynes Creek,Male,0,1,0,48,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,1,Bank transfer (automatic),96.9,4473.45,No,0,38,2613,Not Churned,3–4 years
United States,California,Platina,Male,0,1,0,27,1,No,No,No,No,No,No,No,No,Two year,0,Bank transfer (automatic),19.55,520.55,No,0,44,4430,Not Churned,2–3 years
United States,California,Red Bluff,Female,0,1,0,70,1,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),80.4,5717.85,No,0,28,6367,Not Churned,5+ years
United States,California,Scott Bar,Male,0,1,0,46,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,1,Electronic check,94.65,4312.5,No,0,79,4120,Not Churned,3–4 years
United States,California,Shingletown,Male,0,1,1,69,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,0,Credit card (automatic),95.75,6511.25,No,0,74,5561,Not Churned,5+ years
United States,California,Tehama,Male,0,0,0,65,1,No,No,No,No,No,No,No,No,Two year,1,Credit card (automatic),19.55,1218.65,No,0,76,4309,Not Churned,5+ years
United States,California,Trinity Center,Male,1,1,1,72,1,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),104.1,7447.7,No,0,54,5092,Not Churned,5+ years
United States,California,Weaverville,Male,0,0,0,17,1,No,No,No,No,No,No,No,No,One year,1,Mailed check,20.1,279.5,No,0,51,2185,Not Churned,1–2 years
United States,California,Weed,Male,0,1,0,51,1,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,1,Electronic check,111.55,5720.35,No,0,35,4053,Not Churned,4–5 years
United States,California,Whitmore,Male,0,1,0,51,1,No,DSL,Yes,Yes,No,Yes,No,No,Two year,0,Credit card (automatic),60.5,3121.45,No,0,75,4994,Not Churned,4–5 years
United States,California,Yreka,Female,0,1,0,72,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),90.95,6468.6,No,0,54,6091,Not Churned,5+ years
United States,California,Blairsden Graeagle,Male,0,0,0,34,1,No,No,No,No,No,No,No,No,Month-to-month,0,Mailed check,19.7,675.6,No,0,73,4136,Not Churned,2–3 years
United States,California,Cedarville,Male,0,1,0,67,0,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,1,Bank transfer (automatic),50.95,3521.7,No,0,77,6395,Not Churned,5+ years
United States,California,Chilcoot,Female,0,1,0,49,1,No,No,No,No,No,No,No,No,One year,1,Bank transfer (automatic),20.05,923.1,No,0,72,5579,Not Churned,4–5 years
United States,California,Clio,Male,0,1,1,53,1,No,No,No,No,No,No,No,No,Two year,1,Mailed check,19.4,1110.35,No,0,73,4497,Not Churned,4–5 years
United States,California,Coleville,Male,0,0,0,27,1,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,0,Electronic check,59.45,1611.65,No,0,23,4818,Not Churned,2–3 years
United States,California,Doyle,Male,0,0,0,69,1,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,1,Credit card (automatic),81.5,5553.25,No,0,45,5286,Not Churned,5+ years
United States,California,Eagleville,Female,0,1,1,2,0,No,DSL,No,No,No,Yes,No,No,Month-to-month,0,Bank transfer (automatic),29.05,44.75,No,0,22,4998,Not Churned,0–1 year
United States,California,Herlong,Female,0,1,0,46,1,No,DSL,Yes,Yes,No,Yes,No,Yes,One year,0,Mailed check,70.6,3231.05,No,0,52,5433,Not Churned,3–4 years
United States,California,Janesville,Female,0,0,0,54,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,1,Bank transfer (automatic),97.2,5129.45,No,0,55,4971,Not Churned,4–5 years
United States,California,Litchfield,Male,0,0,0,20,1,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,0,Bank transfer (automatic),59.2,1191.2,No,0,58,5924,Not Churned,1–2 years
United States,California,Loyalton,Male,0,0,0,11,1,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Mailed check,75.9,866.4,No,0,70,4278,Not Churned,0–1 year
United States,California,Madeline,Female,1,1,0,30,1,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,1,Electronic check,90.05,2627.2,No,0,39,3792,Not Churned,2–3 years
United States,California,Markleeville,Male,0,1,0,68,1,No,DSL,Yes,Yes,Yes,No,No,Yes,Two year,0,Bank transfer (automatic),70.95,4741.45,No,0,43,5036,Not Churned,5+ years
United States,California,Milford,Male,1,1,0,38,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,102.6,4009.2,No,0,40,5469,Not Churned,3–4 years
United States,California,Calpine,Female,0,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Electronic check,43.8,43.8,No,0,31,4633,Not Churned,0–1 year
United States,California,Sierra City,Male,0,1,0,63,0,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,0,Electronic check,59.0,3707.6,No,0,20,5639,Not Churned,5+ years
United States,California,Sierraville,Female,0,0,0,3,1,No,DSL,No,No,Yes,No,Yes,Yes,One year,1,Electronic check,69.95,220.45,No,0,67,2754,Not Churned,0–1 year
United States,California,Standish,Female,0,0,0,48,1,Yes,No,No,No,No,No,No,No,One year,0,Bank transfer (automatic),24.35,1133.7,No,0,70,4200,Not Churned,3–4 years
